saint leo university, saint leo, fl, www.saintleo.edu
university of phoenix-minnesota, saint louis park, mn, www.phoenix.edu
aquinas institute of theology, saint louis, mo, www.ai.edu
barnes-jewish college goldfarb school of nursing, saint louis, mo, www.barnesjewishcollege.edu/
columbia college - saint louis, saint louis, mo, www.ccis.edu
concordia seminary, saint louis, mo, www.csl.edu
covenant theological seminary, saint louis, mo, www.covenantseminary.edu
elaine steven beauty college, saint louis, mo, www.elainestevenbeautycollege.com
fontbonne university, saint louis, mo, https://www.fontbonne.edu
harris-stowe state university, saint louis, mo, www.hssu.edu
hickey college, saint louis, mo, www.hickeycollege.edu
kenrick glennon seminary, saint louis, mo, www.kenrick.edu
maryville university of saint louis, saint louis, mo, www.maryville.edu
missouri baptist university, saint louis, mo, www.mobap.edu
national academy of beauty arts-st louis, saint louis, mo, www.nabacollege.com
saint louis community college, saint louis, mo, www.stlcc.edu/
saint louis university, saint louis, mo, www.slu.edu
skin institute, saint louis, mo, www.skininstitute.edu
st louis college of health careers-st louis, saint louis, mo, www.slchc.edu
st louis hair academy, saint louis, mo, www.stlouishairacademy.com/
st. louis college of pharmacy, saint louis, mo, www.stlcop.edu
stevens-the institute of business & arts, saint louis, mo, www.siba.edu
university of missouri-st louis, saint louis, mo, www.umsl.edu/
university of phoenix-missouri, saint louis, mo, www.phoenix.edu
washington university in st louis, saint louis, mo, www.wustl.edu
webster university, saint louis, mo, www.webster.edu
chatfield college, saint martin, oh, www.chatfield.edu
saint mary-of-the-woods college, saint mary of the woods, in, www.smwc.edu
bethel seminary-st paul, saint paul, mn, https://www.bethel.edu
bethel university, saint paul, mn, https://www.bethel.edu
concordia university-saint paul, saint paul, mn, www.csp.edu
hamline university, saint paul, mn, www.hamline.edu
luther seminary, saint paul, mn, https://www.luthersem.edu
macalester college, saint paul, mn, www.macalester.edu
mcnally smith college of music, saint paul, mn, www.mcnallysmith.edu
metropolitan state university, saint paul, mn, www.metrostate.edu
mitchell hamline school of law, saint paul, mn, www.mitchellhamline.edu
saint paul college, saint paul, mn, https://www.saintpaul.edu
st catherine university, saint paul, mn, https://www.stkate.edu
university of northwestern-st paul, saint paul, mn, https://www.unwsp.edu
university of st thomas, saint paul, mn, www.stthomas.edu
gustavus adolphus college, saint peter, mn, www.gustavus.edu
eckerd college, saint petersburg, fl, www.eckerd.edu
galen college of nursing-tampa bay, saint petersburg, fl, www.galencollege.edu/tampabay
loraines academy & spa, saint petersburg, fl, www.genesiscareer.edu/loraines-academy-spa-st-petersburg-fl/
central college of cosmetology, saint robert, mo, centralandsalemcolleges.com
northern marianas college, saipan, mp, www.marianas.edu/
jamestown business college -, salamanca, ny, www.jbc.edu
academy of hair design-salem, salem, or, academyofhairdesign.info
allegheny wesleyan college, salem, oh, awc.edu
american national university, salem, va, https://www.an.edu/locations/
chemeketa community college, salem, or, www.chemeketa.edu
college of hair design careers, salem, or, www.collegeofhairdesigncareers.com
corban university, salem, or, www.corban.edu
hannah e mullins school of practical nursing, salem, oh, www.hemspn.com
kent state university at salem, salem, oh, www.kent.edu/columbiana
phagans school of beauty, salem, or, www.phagans-schools.com
roanoke college, salem, va, www.roanoke.edu
salem international university, salem, wv, www.salemu.edu
salem state university, salem, ma, www.salemstate.edu
willamette university, salem, or, www.willamette.edu
brightwood college-modesto, salida, ca, www.brightwood.edu
san joaquin valley college-modesto, salida, ca, www.sjvc.edu
brown mackie college-salina, salina, ks, www.brownmackie.edu/locations/salina
hays academy of hair design, salina, ks, haysacademy.com
kansas wesleyan university, salina, ks, www.kwu.edu
central coast college, salinas, ca, www.centralcoastcollege.edu
cet-salinas, salinas, ca, https://cetweb.edu
hartnell college, salinas, ca, www.hartnell.edu
waynes college of beauty, salinas, ca, www.waynescollegeofbeauty.com
catawba college, salisbury, nc, www.catawba.edu
delmarva beauty academy, salisbury, md, www.delmarvabeautyacademy.com/
hood theological seminary, salisbury, nc, www.hoodseminary.edu
livingstone college, salisbury, nc, www.livingstone.edu
rowan-cabarrus community college, salisbury, nc, https://www.rccc.edu/
salisbury university, salisbury, md, www.salisbury.edu
wor-wic community college, salisbury, md, www.worwic.edu
broadview entertainment arts university, salt lake city, ut, beau.broadviewuniversity.edu/
fortis college-salt lake city, salt lake city, ut, www.fortiscollege.edu
healing mountain massage school, salt lake city, ut, www.healingmountain.edu
independence university, salt lake city, ut, www.independence.edu
lds business college, salt lake city, ut, www.ldsbc.edu
midwives college of utah, salt lake city, ut, www.midwifery.edu/
myotherapy college of utah, salt lake city, ut, myotherapycollege.com
neumont college of computer science, salt lake city, ut, www.neumont.edu
nightingale college, salt lake city, ut, www.nightingale.edu
salt lake community college, salt lake city, ut, www.slcc.edu
sherman kendall academy-salt lake city, salt lake city, ut, www.shermankendall.com
skin science institute, salt lake city, ut, skinscienceinstitute.com
skinworks school of advanced skincare, salt lake city, ut, www.skinworks.edu
university of phoenix-utah, salt lake city, ut, www.phoenix.edu
university of utah, salt lake city, ut, www.utah.edu
utah college of massage therapy-salt lake city, salt lake city, ut, www.steinered.com
western governors university, salt lake city, ut, www.wgu.edu
westminster college, salt lake city, ut, www.westminstercollege.edu
angelo state university, san angelo, tx, www.angelo.edu
texas college of cosmetology-san angelo, san angelo, tx, www.texascollegecosmetology.com
san francisco theological seminary, san anselmo, ca, www.sfts.edu
alamo city barber college, san antonio, tx, www.alamocitybarbercollege.com
altierus career college-san antonio, san antonio, tx, https://www.altierus.org/campus/san-antonio
aveda institute-san antonio, san antonio, tx, https://avedainstitutessouth.edu
baptist health system school of health professions, san antonio, tx, www.bshp.edu
baptist university of the americas, san antonio, tx, www.bua.edu
brightwood college-san antonio-ingram, san antonio, tx, www.brightwood.edu
brightwood college-san antonio-san pedro, san antonio, tx, www.brightwood.edu
brown mackie college-san antonio, san antonio, tx, www.brownmackie.edu/locations/san-antonio
concorde career college-san antonio, san antonio, tx, www.concorde.edu
culinary institute of america san antonio, san antonio, tx, www.ciachef.edu
galen college of nursing-san antonio, san antonio, tx, www.galencollege.edu/sanantonio/
hallmark university, san antonio, tx, www.hallmarkuniversity.edu
lamson institute, san antonio, tx, lamsoninstitute.com/
milan institute of cosmetology-san antonio military, san antonio, tx, www.milaninstitute.edu
milan institute-san antonio ingram, san antonio, tx, www.milaninstitute.edu
mims classic beauty college, san antonio, tx, www.mimsclassic.com
northwest vista college, san antonio, tx, alamo.edu/nvc/
oblate school of theology, san antonio, tx, www.ost.edu
ogle school hair skin nails-san antonio, san antonio, tx, www.ogleschool.edu
our lady of the lake university, san antonio, tx, www.ollusa.edu
palo alto college, san antonio, tx, alamo.edu/pac/
paul mitchell the school-san antonio, san antonio, tx, paulmitchell.edu/sanantonio
quest college, san antonio, tx, www.questcollege.edu
san antonio college, san antonio, tx, www.alamo.edu/sac
sanford-brown college-san antonio, san antonio, tx, www.sanfordbrown.edu/san-antonio
southern careers institute-san antonio, san antonio, tx, www.scitexas.edu
southern careers institute-san antonio, san antonio, tx, www.scitexas.edu
st philip's college, san antonio, tx, www.alamo.edu/spc/
st. mary's university, san antonio, tx, www.stmarytx.edu/
strayer university-san antonio, san antonio, tx, www.strayer.edu/texas/san-antonio
texas a&m university-san antonio, san antonio, tx, www.tamusa.edu
the art institute of san antonio, san antonio, tx, www.artinstitutes.edu/san-antonio
the college of health care professions-san antonio, san antonio, tx, chcp.edu
the healthcare institute, san antonio, tx, www.thehealthcareinstitute.com
the university of texas at san antonio, san antonio, tx, www.utsa.edu/
the university of texas health science center at san antonio, san antonio, tx, www.uthscsa.edu
trinity university, san antonio, tx, https://new.trinity.edu/
ucas university of cosmetology arts & sciences, san antonio, tx, www.ucastx.com
ucas university of cosmetology arts & sciences-san antonio 410, san antonio, tx, www.ucastx.com
university of the incarnate word, san antonio, tx, www.uiw.edu
vantage college-san antonio, san antonio, tx, www.vantage.edu
vogue college of cosmetology, san antonio, tx, vogue.edu
vogue college of cosmetology-san antonio fredericksburg, san antonio, tx, vogue.edu
south texas training center, san benito, tx, www.southtexastraining.com
argosy university-the art institute of california-inland empire, san bernardino, ca, www.artinstitutes.edu/inlandempire
california state university-san bernardino, san bernardino, ca, www.csusb.edu
concorde career college-san bernardino, san bernardino, ca, www.concorde.edu
san bernardino valley college, san bernardino, ca, www.valleycollege.edu
skyline college, san bruno, ca, skylinecollege.edu
alliant international university-san diego, san diego, ca, www.alliant.edu
argosy university-san diego, san diego, ca, www.argosy.edu/sandiego
argosy university-the art institute of california-san diego, san diego, ca, www.artinstitutes.edu/san-diego/
ashford university, san diego, ca, www.ashford.edu
associated barber college of san diego, san diego, ca, www.sandiegobarbercollege.com
avance beauty college, san diego, ca, avancebeautycollege.edu
bethel seminary-san diego, san diego, ca, https://www.bethel.edu
brightwood college-san diego, san diego, ca, www.brightwood.edu
california barber and beauty college, san diego, ca, www.californiabarberandbeautycollege.com
california college san diego, san diego, ca, www.cc-sd.edu
california miramar university, san diego, ca, www.calmu.edu
california western school of law, san diego, ca, https://www.cwsl.edu
cet-san diego, san diego, ca, https://www.cetweb.edu
coleman university, san diego, ca, www.coleman.edu
columbia college - san diego, san diego, ca, www.ccis.edu
concorde career college-san diego, san diego, ca, www.concorde.edu
design institute of san diego, san diego, ca, www.disd.edu
fidm-fashion institute of design & merchandising-san diego, san diego, ca, www.fidm.edu
newschool of architecture and design, san diego, ca, www.newschoolarch.edu
northcentral university, san diego, ca, www.ncu.edu
pacific college of oriental medicine-san diego, san diego, ca, www.pacificcollege.edu
paul mitchell the school-san diego, san diego, ca, paulmitchell.edu/sandiego
platt college-san diego, san diego, ca, www.platt.edu
point loma nazarene university, san diego, ca, www.pointloma.edu
san diego city college, san diego, ca, www.sdcity.edu/
san diego mesa college, san diego, ca, www.sdmesa.edu/
san diego miramar college, san diego, ca, www.sdmiramar.edu
san diego state university, san diego, ca, www.sdsu.edu
thomas jefferson school of law, san diego, ca, www.tjsl.edu
united states university, san diego, ca, https://www.usuniversity.edu/
university of san diego, san diego, ca, www.sandiego.edu
azusa pacific university college, san dimas, ca, www.apu.edu/university-college/
life pacific college, san dimas, ca, www.lifepacific.edu
academy of esthetics and cosmetology, san fernando, ca, www.aecosmetology.com
academy of art university, san francisco, ca, www.academyart.edu
alliant international university-san francisco, san francisco, ca, https://www.alliant.edu
american conservatory theater, san francisco, ca, www.act-sf.org
argosy university-the art institute of california-san francisco, san francisco, ca, www.artinstitutes.edu/san-francisco/
bay area medical academy, san francisco, ca, www.bamasf.com/
california college of the arts, san francisco, ca, www.cca.edu
california institute of integral studies, san francisco, ca, www.ciis.edu
cinta aveda institute, san francisco, ca, www.cintaaveda.edu
city college of san francisco, san francisco, ca, www.ccsf.edu
fidm-fashion institute of design & merchandising-san francisco, san francisco, ca, www.fidm.edu
golden gate university-san francisco, san francisco, ca, www.ggu.edu
le cordon bleu college of culinary arts-san francisco, san francisco, ca, chefs.edu/locations/san-francisco
miami ad school-san francisco, san francisco, ca, www.miamiadschool.com
presidio graduate school, san francisco, ca, www.presidio.edu
san francisco art institute, san francisco, ca, www.sfai.edu
san francisco college of cosmetology, san francisco, ca, www.sfcosmetology.com
san francisco conservatory of music, san francisco, ca, https://sfcm.edu
san francisco film school, san francisco, ca, www.filmschoolsf.com/
san francisco institute of esthetics & cosmetology inc, san francisco, ca, www.sfiec.edu
san francisco state university, san francisco, ca, www.sfsu.edu
university of california-hastings college of law, san francisco, ca, www.uchastings.edu
university of california-san francisco, san francisco, ca, www.ucsf.edu
university of san francisco, san francisco, ca, https://www.usfca.edu
inter american university of puerto rico-san german, san german, pr, www.sg.inter.edu/
mt san jacinto community college district, san jacinto, ca, www.msjc.edu
bay area medical academy - san jose satellite location, san jose, ca, www.bamasf.com/
carrington college-san jose, san jose, ca, www.carrington.edu
cet-san jose, san jose, ca, https://cetweb.edu
cogswell college, san jose, ca, www.cogswell.edu
evergreen valley college, san jose, ca, www.evc.edu
san jose campus, san jose, ca, www.fivebranches.edu
san jose city college, san jose, ca, www.sjcc.edu
san jose state university, san jose, ca, www.sjsu.edu
the salon professional academy-san jose, san jose, ca, www.tspasanjose.com
westmed college, san jose, ca, www.westmedcollege.edu
carlos albizu university-san juan, san juan, pr, www.albizu.edu
cem college-san juan, san juan, pr, www.cempr.edu
center for advanced studies on puerto rico and the caribbean, san juan, pr, ceaprc.edu
century college, san juan, pr, www.centurycollege.edu
colegio universitario de san juan, san juan, pr, www.cunisanjuan.edu
edp university of puerto rico inc-san juan, san juan, pr, www.edpuniversity.edu
escuela de artes plasticas y diseno de puerto rico, san juan, pr, www.eap.edu
instituto tecnologico de puerto rico-recinto de san juan, san juan, pr, itec.pr/itpr-joomla/index.php?option=com_content&view=article&id=97&itemid=112
inter american university of puerto rico-metro, san juan, pr, www.metro.inter.edu/index.asp
inter american university of puerto rico-school of law, san juan, pr, www.derecho.inter.edu/inter/
liceo de arte y tecnologia, san juan, pr, www.liceo.edu
puerto rico conservatory of music, san juan, pr, www.cmpr.edu
seminario evangelico de puerto rico, san juan, pr, www.se-pr.edu/
universidad ana g. mendez, san juan, pr, agmvirtual.suagm.edu/
universidad metropolitana, san juan, pr, umet.suagm.edu/
university of puerto rico-medical sciences, san juan, pr, www.rcm.upr.edu
university of puerto rico-rio piedras, san juan, pr, www.uprrp.edu
carrington college-san leandro, san leandro, ca, www.carrington.edu
myrangel beauty institute, san lorenzo, pr, myrangelbeautyinstitute.com
central california school of continuing education, san luis obispo, ca, ccsce.org
columbia college - san luis obispo, san luis obispo, ca, www.ccis.edu
cuesta college, san luis obispo, ca, www.cuesta.edu
laurus college, san luis obispo, ca, www.lauruscollege.edu
california college san diego, san marcos, ca, www.cc-sd.edu
california state university-san marcos, san marcos, ca, www.csusm.edu
palomar college, san marcos, ca, www2.palomar.edu/
palomar institute of cosmetology, san marcos, ca, pic.edu/
texas state university, san marcos, tx, www.txstate.edu
total transformation institute of cosmetology, san marcos, tx, www.ttioc.com
united education institute-uei college san marcos, san marcos, ca, www.uei.edu
university of st. augustine for health sciences, san marcos, ca, www.usa.edu
college of san mateo, san mateo, ca, www.collegeofsanmateo.edu
gurnick academy of medical arts, san mateo, ca, www.gurnick.edu
contra costa college, san pablo, ca, www.contracosta.edu
marymount university - waterfront campus, san pedro, ca, www.marymountcalifornia.edu
dominican university of california, san rafael, ca, www.dominican.edu
edp university of puerto rico inc-san sebastian, san sebastian, pr, www.edpuniversity.edu/
niagara county community college, sanborn, ny, www.niagaracc.suny.edu
orleans niagara boces-practical nursing program, sanborn, ny, www.onboces.org
firelands regional medical center school of nursing, sandusky, oh, firelands.com
ohio business college-sandusky, sandusky, oh, www.ohiobusinesscollege.edu
sandusky career center, sandusky, oh, www.sanduskycareercenter.org
elaine sterling institute, sandy springs, ga, www.elainesterling.com
gwinnett college-sandy springs, sandy springs, ga, www.gwinnettcollege.edu
university of phoenix-georgia, sandy springs, ga, www.phoenix.edu
central carolina community college, sanford, nc, www.cccc.edu
l3 commercial training solutions airline academy, sanford, fl, https://www.afa.edu
seacoast career schools-sanford campus, sanford, me, www.seacoastcareerschools.edu
seminole state college of florida, sanford, fl, https://www.seminolestate.edu/
american institute of massage therapy, santa ana, ca, www.aimtinc.com
argosy university-the art institute of california-orange county, santa ana, ca, www.aicaoc.artinstitutes.edu
colleen o'haras beauty academy, santa ana, ca, colleenoharasbeautyacademy.edu
north-west college-santa ana, santa ana, ca, www.nw.edu
santa ana beauty academy, santa ana, ca, www.saba-ca.com
santa ana beauty college, santa ana, ca, www.savcusa.com
santa ana college, santa ana, ca, www.sac.edu
trinity law school, santa ana, ca, tls.edu
antioch university-santa barbara, santa barbara, ca, www.antiochsb.edu
fielding graduate university, santa barbara, ca, www.fielding.edu
santa barbara city college, santa barbara, ca, www.sbcc.edu
the santa barbara and ventura colleges of law at santa barbara, santa barbara, ca, www.collegesoflaw.edu
university of california-santa barbara, santa barbara, ca, www.ucsb.edu
westmont college, santa barbara, ca, www.westmont.edu
academy for salon professionals, santa clara, ca, www.southbayacademyforsalonpros.com/
golden gate university-silicon valley, santa clara, ca, www.ggu.edu/
mission college, santa clara, ca, www.missioncollege.edu/
santa clara university, santa clara, ca, www.scu.edu
college of the canyons, santa clarita, ca, www.canyons.edu
the master's university and seminary, santa clarita, ca, www.masters.edu
cosmo factory cosmetology academy, santa cruz, ca, www.thecosmofactory.com
five branches university, santa cruz, ca, www.fivebranches.edu
university of california-santa cruz, santa cruz, ca, www.ucsc.edu/
beyond 21st century beauty academy, santa fe springs, ca, beyondcosmo.com/
medical allied career center, santa fe springs, ca, www.medicalalliedcareercenter.com
ntma training centers of southern california, santa fe springs, ca, www.trainingcenters.org
institute of american indian and alaska native culture and arts development, santa fe, nm, https://iaia.edu
santa fe community college, santa fe, nm, https://www.sfcc.edu
santa fe university of art and design, santa fe, nm, www.santafeuniversity.edu
southwest acupuncture college-santa fe, santa fe, nm, www.acupuncturecollege.edu
southwestern college, santa fe, nm, www.swc.edu
st. john's college, santa fe, nm, www.sjc.edu
vogue college of cosmetology-santa fe, santa fe, nm, vogue.edu
allan hancock college, santa maria, ca, www.hancockcollege.edu/
cet-santa maria, santa maria, ca, https://www.cetweb.edu
santa barbara business college-santa maria, santa maria, ca, sbbcollege.edu
argosy university-the art institute of california-los angeles, santa monica, ca, www.artinstitutes.edu/los-angeles
emperor's college of traditional oriental medicine, santa monica, ca, www.emperors.edu
pardee rand graduate school, santa monica, ca, www.prgs.edu
santa monica college, santa monica, ca, www.smc.edu
toni & guy hairdressing academy-santa monica, santa monica, ca, toniguy.com/academy/santa_monica_beauty_school/default.aspx
thomas aquinas college, santa paula, ca, https://www.thomasaquinas.edu
empire college, santa rosa, ca, www.empcol.edu
lytles redwood empire beauty college inc, santa rosa, ca, www.lytlesrebc.edu/
santa rosa junior college, santa rosa, ca, www.santarosa.edu
san diego christian college, santee, ca, sdcc.edu
universidad del sagrado corazon, santurce, pr, www.sagrado.edu
cc's cosmetology college, sapulpa, ok, www.cccosmetologycollege.com
north country community college, saranac lake, ny, www.nccc.edu
argosy university-sarasota, sarasota, fl, www.argosy.edu/sarasota/
east west college of natural medicine, sarasota, fl, www.ewcollege.edu
everglades university-sarasota, sarasota, fl, www.evergladesuniversity.edu
fashion focus hair academy, sarasota, fl, www.fashionfocusacad.com
keiser university-sarasota, sarasota, fl, www.keiseruniversity.edu
meridian college, sarasota, fl, www.meridian.edu
new college of florida, sarasota, fl, www.ncf.edu
ringling college of art and design, sarasota, fl, https://www.ringling.edu
sarasota school of massage therapy, sarasota, fl, www.sarasotaschoolofmassagetherapy.edu
university of south florida-sarasota-manatee, sarasota, fl, usfsm.edu/
skidmore college, saratoga springs, ny, www.skidmore.edu/
suny empire state college, saratoga springs, ny, www.esc.edu
west valley college, saratoga, ca, www.westvalley.edu
lake superior state university, sault ste marie, mi, www.lssu.edu
armstrong state university, savannah, ga, https://www.armstrong.edu
empire beauty school-savannah, savannah, ga, www.empire.edu
savannah college of art and design, savannah, ga, www.scad.edu
savannah law school, savannah, ga, www.savannahlawschool.org/
savannah state university, savannah, ga, www.savannahstate.edu/
south university-savannah online, savannah, ga, www.southuniversity.edu/online#location=online%20programs
strayer university-savannah campus, savannah, ga, www.strayer.edu/georgia/savannah
virginia college-savannah, savannah, ga, www.vc.edu/
american intercontinental university, schaumburg, il, www.aiuniv.edu
argosy university-schaumburg, schaumburg, il, www.argosy.edu/schaumburg
the illinois institute of art-schaumburg, schaumburg, il, www.artinstitutes.edu/schaumburg
university of phoenix-illinois, schaumburg, il, www.phoenix.edu
belanger school of nursing, schenectady, ny, www.ellisbelangerschoolofnursing.org
modern welding school, schenectady, ny, modernwelding.com
paul mitchell the school-schenectady, schenectady, ny, paulmitchell.edu/schenectady/
schenectady county community college, schenectady, ny, sunysccc.edu
union college, schenectady, ny, www.union.edu/
don roberts school of hair design, schererville, in, www.donrobertsspaschool.com
lehigh carbon community college, schnecksville, pa, www.lccc.edu
pennsylvania state university-penn state schuylkill, schuylkill haven, pa, schuylkill.psu.edu/
east mississippi community college, scooba, ms, www.eastms.edu/
winebrenner theological seminary -, scotland, pa, www.winebrenner.edu
strayer university-west virginia, scott depot, wv, www.strayer.edu/west-virginia/teays-valley
western nebraska community college, scottsbluff, ne, www.wncc.edu
arizona culinary institute, scottsdale, az, www.azculinary.edu
arizona state university-skysong, scottsdale, az, www.asu.edu/
cortiva institute-scottsdale, scottsdale, az, www.cortiva.com/
international school of cosmetology-toni & guy hairdressing academy, scottsdale, az, https://www.toniguy.edu/
le cordon bleu college of culinary arts-scottsdale, scottsdale, az, www.chefs.edu/scottsdale
penrose academy, scottsdale, az, penrose.edu/
phoenix seminary, scottsdale, az, www.ps.edu/
school of architecture at taliesin, scottsdale, az, www.taliesin.edu
scottsdale community college, scottsdale, az, www.scottsdalecc.edu
sonoran desert institute, scottsdale, az, sdi.edu
west shore community college, scottville, mi, www.westshore.edu
fortis institute-scranton, scranton, pa, www.fortis.edu
geisinger commonwealth school of medicine, scranton, pa, www.tcmc.edu
johnson college, scranton, pa, www.johnson.edu
lackawanna college, scranton, pa, www.lackawanna.edu
marywood university, scranton, pa, www.marywood.edu/
university of scranton, scranton, pa, www.scranton.edu
yeshivath beth moshe, scranton, pa, yeshivabethmoshe.com
harding university, searcy, ar, www.harding.edu
searcy beauty college, searcy, ar, searcybeautycollege.com/
california state university-monterey bay, seaside, ca, www.csumb.edu
academy of interactive entertainment, seattle, wa, www.theaie.us
antioch university-seattle, seattle, wa, www.antiochseattle.edu
argosy university-seattle, seattle, wa, www.argosy.edu/seattle
city university of seattle, seattle, wa, www.cityu.edu
cornish college of the arts, seattle, wa, www.cornish.edu
cortiva institute-seattle, seattle, wa, www.cortiva.com/seattle
gary manuel aveda institute, seattle, wa, www.gmaveda.com
golden gate university-seattle, seattle, wa, www.ggu.edu/
north seattle college, seattle, wa, www.northseattle.edu
pima medical institute-seattle, seattle, wa, pmi.edu
pinchot university, seattle, wa, www.presidio.edu
seattle central college, seattle, wa, www.seattlecentral.edu
seattle film institute, seattle, wa, https://www.sfi.edu/#fronttable
seattle institute of oriental medicine, seattle, wa, www.siom.edu
seattle pacific university, seattle, wa, www.spu.edu
seattle university, seattle, wa, www.seattleu.edu
seattle vocational institute, seattle, wa, svi.seattlecolleges.edu/
south seattle college, seattle, wa, southseattle.edu
the art institute of seattle, seattle, wa, www.artinstitutes.edu/seattle
the seattle school of theology & psychology, seattle, wa, www.theseattleschool.edu
tint school of makeup & cosmetology-seattle, seattle, wa, tintseattlecosmetologyschool.com
university of washington-seattle campus, seattle, wa, www.washington.edu
academy of salon professionals, sedalia, mo, www.academyofsalonprofessionals.com/
american college of hair design inc, sedalia, mo, www.americancollegeofhairdesign.com
state fair community college, sedalia, mo, https://www.sfccmo.edu
seguin beauty school-seguin, seguin, tx, www.seguinbeautyschool.net
texas lutheran university, seguin, tx, www.tlu.edu
suffolk county community college, selden, ny, www3.sunysuffolk.edu
susquehanna university, selinsgrove, pa, www.susqu.edu
tohono o'odham community college, sells, az, www.tocc.edu
concordia college alabama, selma, al, www.ccal.edu/
george c wallace state community college-selma, selma, al, www.wccs.edu
lawrence & company college of cosmetology, selma, ca, www.lawrencecosmetology.com/
selma university, selma, al, selmauniversity.edu
styles and profiles beauty college, selmer, tn, www.spbeautycollege.com
seminole state college, seminole, ok, www.sscok.edu
northwest mississippi community college, senatobia, ms, www.northwestms.edu
new york chiropractic college, seneca falls, ny, www.nycc.edu
sewanee-the university of the south, sewanee, tn, www.sewanee.edu
concordia university-nebraska, seward, ne, www.cune.edu
rowan college at gloucester county, sewell, nj, www.rcgc.edu
oxford academy of hair design inc, seymour, ct, www.oxfordhairacademy.com
seymour beauty academy, seymour, mo, www.seymourbeautyacademy.com
empire beauty school-shamokin dam, shamokin dam, pa, www.empire.edu
venus beauty academy, sharon hill, pa, www.venusbeautyacademy.com
pennsylvania state university-penn state shenango, sharon, pa, shenango.psu.edu
sharon regional school of nursing, sharon, pa, www.sharonregionalmedical.org
family of faith christian university, shawnee, ok, www.familyoffaith.edu
institute of hair design, shawnee, ok, ihdbarbercollege.com/
oklahoma baptist university, shawnee, ok, https://www.okbu.edu
shawnee beauty college, shawnee, ok, www.shawneebeautycollege.com/
st. gregory's university, shawnee, ok, www.stgregorys.edu
ohio business college-sheffield, sheffield village, oh, www.ohiobusinesscollege.edu/
vanity school of cosmetology, sheffield village, oh, vanity.edu
cleveland community college, shelby, nc, www.clevelandcc.edu
northwest iowa community college, sheldon, ia, www.nwicc.edu
shepherd university, shepherdstown, wv, www.shepherd.edu/
bellarmine university - bullitt county, shepherdsville, ky, null
sheridan college, sheridan, wy, www.sheridan.edu
paul mitchell the school-sherman oaks, sherman oaks, ca, paulmitchell.edu/shermanoaks
austin college, sherman, tx, www.austincollege.edu
diamonds cosmetology college, sherman, tx, www.diamondscosmetology.com/
shippensburg university of pennsylvania, shippensburg, pa, www.ship.edu/
clarion county career center practical nursing program, shippenville, pa, www.clarioncte.org
shoreline community college, shoreline, wa, www.shoreline.edu
toni & guy hairdressing academy-shoreline, shoreline, wa, www.toniguy.edu
the salon professional academy-shorewood, shorewood, il, www.thesalonprofessionalacademy.com/
ayers career college, shreveport, la, www.ayers.edu
blalock's professional beauty college, shreveport, la, blalockbeauty.com
blue cliff college-shreveport, shreveport, la, bluecliffcollege.edu
bos-man's barber college, shreveport, la, www.bosmansbarbercollege.com
centenary college of louisiana, shreveport, la, www.centenary.edu
diesel driving academy-shreveport, shreveport, la, www.dda.edu
guy's shreveport academy of cosmetology inc, shreveport, la, guysacademy.com
louisiana state university health sciences center-shreveport, shreveport, la, www.lsuhscshreveport.edu
louisiana state university-shreveport, shreveport, la, www.lsus.edu/
remington college-shreveport campus, shreveport, la, www.remingtoncollege.edu/shreveport-career-school-overview
setting the standard barbering and natural hair academy, shreveport, la, www.sts-academy.com
southern university at shreveport, shreveport, la, www.susla.edu
montcalm community college, sidney, mi, www.montcalm.edu
cochise county community college district, sierra vista, az, https://www.cochise.edu
university of arizona-south, sierra vista, az, uas.arizona.edu/
american university of health sciences, signal hill, ca, www.auhs.edu
career academy of hair design-siloam springs, siloam springs, ar, www.beautynwa.com
john brown university, siloam springs, ar, www.jbu.edu
southeast texas career institute, silsbee, tx, www.setxci.com
yeshiva college of the nations capital, silver  spring, md, ycnc.org
western new mexico university, silver city, nm, www.wnmu.edu
columbia institute, silver spring, md, www.ccdc.edu
montgomery beauty school, silver spring, md, www.montgomerybeautyschool.com
dordt college, sioux center, ia, www.dordt.edu
briar cliff university, sioux city, ia, www.briarcliff.edu
iowa school of beauty-sioux city, sioux city, ia, iowaschoolofbeauty.com
morningside college, sioux city, ia, https://www.morningside.edu
st luke's college, sioux city, ia, www.stlukescollege.edu
augustana university, sioux falls, sd, www.augie.edu
national american university-sioux falls, sioux falls, sd, www.national.edu/locations/campuses/sioux-falls/
sanford medical center, sioux falls, sd, www.sanfordhealth.org
sioux falls seminary, sioux falls, sd, www.sfseminary.edu
stewart school, sioux falls, sd, www.stewartschool.edu
university of sioux falls, sioux falls, sd, www.usiouxfalls.edu/
sisseton wahpeton college, sisseton, sd, www.swc.tc
estelle medical academy, skokie, il, www.school-for-massage.com
estelle skin care and spa institute, skokie, il, www.estelle.edu
hebrew theological college, skokie, il, www.htc.edu/
delta college-slidell campus, slidell, la, deltacollege.com
vanguard college of cosmetology-slidell, slidell, la, paulmitchell.edu/slidell
slippery rock university of pennsylvania, slippery rock, pa, www.sru.edu
bryant university, smithfield, ri, www.bryant.edu/
johnston community college, smithfield, nc, www.johnstoncc.edu
donna's academy of hair design, smithville, mo, www.donnashairacademymo.com
wayne county schools career center, smithville, oh, www.wayne-jvs.k12.oh.us
fortis college-smyrna, smyrna, ga, fortis.edu
western texas college, snyder, tx, www.wtc.edu
